title,url,date,description,query
"Urban World Series @urbanworldserie · Aug 26, 2024",https://x.com/urbanworldserie/status/1828087949764006350,2024-08-26T15:11:46.000Z,"¡Estamos muy contentos de presentar a Movistar España como Patrocinador Oficial del Extreme Barcelona 2024! 

 Organizará el Cash4Tricks en las modalidades BMX, Skate y Scooter en el corazón de Barcelona, en Plaza Universitat, la semana previa al evento.


@movistar_es",barcelona skate plaza
"battleface @battlefacePlan · Jun 23, 2023",https://x.com/battlefacePlan/status/1672254925332443140,2023-06-23T14:46:57.000Z,"Want to visit Europe's most iconic skate spots?

 • MACBA Skatepark, Barcelona
 • Fælledparken Skatepark, Copenhagen
 • Hotel de Ville plaza, Lyon
 • Mellow Park, Berlin
 • Southbank Skatepark, London
 • And more 

#skateparks #skateboarding",barcelona skate plaza
"Vít Mach @fee_tech · May 24, 2023",https://x.com/fee_tech/status/1661279012516184065,2023-05-24T07:52:36.000Z,"Barcelona a její fotbal, urbanismus, skate plaza, město chodců, respekt před řízením dopravy :)",barcelona skate plaza
"Jhoan (Taylor's Version)  @iJarrie · Apr 30, 2023",https://x.com/iJarrie/status/1652535695464955906,2023-04-30T04:49:47.000Z,¡Aprendiendo a andar en skate en la Plaza Las Cuatro Caras de Barcelona! ¡Dénle un fuerte aplauso a Jhoan... The NEW SKATER !,barcelona skate plaza
"ale  @Col8_Sk8 · Apr 6, 2024",https://x.com/Col8_Sk8/status/1776686404279431414,2024-04-06T19:00:22.000Z,"Quisiera olvidarme d todo, salir a patinar y quedarme perdido en un callejón d barcelona, despertar en el macba patinando con los demás indigentes y sk8s q me regalen mota y trago, conocer extranjerxs q me enseñen palabras raras y q al final del día todos aprendan a decir serote",macba sk8
"Aldous @aldousrwo · Jan 6, 2024",https://x.com/aldousrwo/status/1743579578516251095,2024-01-06T10:25:40.000Z,"Macba museum, sk8 n weed",macba sk8
"Oyabun @KakarotoOyabun · Dec 9, 2023",https://x.com/KakarotoOyabun/status/1733279815917301888,2023-12-09T00:18:05.000Z,"Qdo o Skate era maloca, as piadas eram engraçadas, o prensado era servido, as garotas eram legais e o mundo era menos complicado.

 #sk8 #trasher #macba #skatelife #skateboard #skatelife #skate #zero #n64 #baker3 #2000s #adio #dcshoes #tonyhawk",macba sk8
"m @wu__mahdy · Jun 26, 2023",https://x.com/wu__mahdy/status/1673413485214986257,2023-06-26T19:30:40.000Z,"matue ta andando no macba, dar um pião de sk8 e lá é sonho dms",macba sk8
"S  @Sembei16 · Oct 29, 2022",https://x.com/Sembei16/status/1586278273218392064,2022-10-29T08:46:26.000Z,Espai public per fer botellons fumar porros i fer-lo malbé amb sk8 i altres merdes,macba sk8
"Juande One-De @OneD99357183 · Jun 28, 2022",https://x.com/OneD99357183/status/1541551040893538305,2022-06-27T22:36:23.000Z,"En el MACBA he llevado al equipo de sk8 de mis dos tiendas a patinar, uno de mis chicos patina ahora por todo el mundo con Nike SB, lecciones a mi ninguna",macba sk8
"Knowhow92  @theocharis_ch · Jun 5, 2022",https://x.com/theocharis_ch/status/1533440565492207616,2022-06-05T13:28:15.000Z,"Here's my entry for #Skatehype's and #Skatehive's #CashForTricks online contest! Did you submit yours?

https://
skatehype.com/v/bs-180-macba
-big-3-haris-housos-cashfortricks/13231.htm
…

#skate #skateboarding #skatetwitter #sk8 #skateboard #skatelife #hive #posh #crypto",macba sk8
"Ruhrhesse @KaupasSGE · Apr 8, 2022",https://x.com/KaupasSGE/status/1512435801241657348,2022-04-08T14:22:49.000Z,"Gibts noch andere Eintrachtler, die skateboarden und nächste Woche bei #BarcaFrankfurt sind? Ist bekanntlich World Sk8-Hauptstadt. Gemeinsame Session am #MACBA oder den unzähligen Spots gefällig? Für mich ist das wie Weihnachten & Ostern zusammen. #FCBSGE",macba sk8
"Suelasdegoma @suelasdegoma · Dec 13, 2021",https://x.com/suelasdegoma/status/1470364798374359049,2021-12-13T12:07:40.000Z,"Nuevo Podcast! ""63 Gracias por patinar con Rufus Macba"" en 
@Spreaker
 #90s #macba #patin #rufus #rufusmacba #rufusskate #sk8 #skate #skatebarcelona 
https://
spreaker.com/user/suelasdeg
oma/63-gracias-por-patinar-con-rufus-macba
…",macba sk8
"Microsoft 0phice  @0phi_punkGRL911 · Oct 23, 2021",https://x.com/0phi_punkGRL911/status/1452031519514636294,2021-10-23T21:57:46.000Z,macba porros drogas sk8  nosek  jshsjshssgshsshshhs,macba sk8
"kechiro. @SK8___kei · Nov 9, 2020",https://x.com/SK8___kei/status/1325786778955997184,2020-11-09T13:06:14.000Z,"スケボー談議 Gustav Tønnesen スタイリッシュってこういう事 【解説】海外プロスケーター紹介　スポット紹介 MACBA 
https://
youtu.be/BSvqS-6sg4o 
@YouTube
より",macba sk8
"Patin666 @Gustavs_Sb · Nov 5, 2020",https://x.com/Gustavs_Sb/status/1324393359629262856,2020-11-05T16:49:17.000Z,Un spot de aca que es identico a los escalones del macba jaja hasta creo que es un poquito mas grande,macba sk8
"Yolanda González @Yoly_Pocket · Oct 22, 2020",https://x.com/Yoly_Pocket/status/1319340511623303168,2020-10-22T18:11:04.000Z,"Barcelona-sinbares, pero Barcelona (Parte 2).
#Sk8 #Sk8ordie #Skate #MACBA #SkateMACBA #SkateBarcelona",macba sk8
"Security Skates Productions @securityskates · Aug 31, 2020",https://x.com/securityskates/status/1300490007858130944,2020-08-31T17:45:54.000Z,"Reposted from @skatemes Peligroso? De que hablas xD
#skate #skatecrunch #skateeveryday #skateboard #skatevideo #skatememes #skateart #skateart #sk8 #sk8mafia #sk8life #sk8ordie #skatechile #skateespaña #macbalife #macba #nikesb #sb #skatebarcelona #skateespaña #españaskate",macba sk8
"Iñaki Martos @InakiMartos_Sk8 · Jun 18, 2020",https://x.com/InakiMartos_Sk8/status/1273487546656477184,2020-06-18T05:27:46.000Z,"Soy IÑAKI #barcelona #skateboardingrules #creativeskateclips #photography #skateallday #confusionwear
 en MACBA Museu d'Art Contemporani de Barcelona 
https://
instagram.com/p/CBdmZ00ILHa/
?igshid=17f3wl2kuc2l0
…",macba sk8
"skintskate @skintskate · Apr 27, 2020",https://x.com/skintskate/status/1254850903150080003,2020-04-27T19:12:23.000Z,"Not long now, before #world #domination    #skateanddestroy 

#onions  #skateeverydamnday #sk8 #thrasher #nikesb #transworldskateboarding #vague #skateboardbrand #skater #xtreme #extremesports #sls #macba… 
https://
instagram.com/p/B_ft_Celif2/
?igshid=1kmbwzzzwrfts
…",macba sk8
"3Cat @som3cat · Mar 5, 2024",https://x.com/som3cat/status/1765064207605658016,2024-03-05T17:17:55.000Z,"La plaça del MACBA deixarà de ser un skatepark per convertir-se en un espai d'esbarjo de cara al 2027

#PlantaBaixa3Cat

 
http://
ccma.cat/3cat/planta-ba
ixa
…",macba skatepark
"Carlæs Barberan @anquesdepana · Nov 9, 2023",https://x.com/anquesdepana/status/1722706933541433554,2023-11-09T20:05:13.000Z,El MACBA és un skatepark.,macba skatepark
"matt  @t3sco_mealdeal · Oct 12, 2023",https://x.com/t3sco_mealdeal/status/1712571943579193733,2023-10-12T20:52:24.000Z,"tennents >>>>> madri, estrella, San Miguel. tapas is wank. kg skatepark > macba. Hampden > whatever shitey place they were. Rodri is wank. el dorado is the worst diney film. et cetera",macba skatepark
"Royan @niwkrr · May 17, 2023",https://x.com/niwkrr/status/1658813485390635008,2023-05-17T12:35:28.000Z,"skatepark agora, mar bella, macba y mucho mas",macba skatepark
"Gold Clap @goldclap · Oct 13, 2022",https://x.com/goldclap/status/1580589831734038530,2022-10-13T16:02:36.000Z,"#repost 
@fgustavoo


I get soo happy when I skate here! God knows 
MACBA luv

 
@tudovaidade


#goldclap #skateboardpark #skateboardcollection #skateisfun #skateclips #skateeverything #skateforlife #skateboarder #skatepark #skateboardgirl #skateboardp #skateboardindonesia",macba skatepark
"Dr.Ogas @Eli3pando · Jan 14, 2022",https://x.com/Eli3pando/status/1482047080457814022,2022-01-14T17:48:53.000Z,"Ya fui al Macba, al skatepark de noord en Amsterdam ahora tengo que ir al skateland en Rotterdam y me faltaría el berrics, el cherry y el stoner plaza pa morir feliz",macba skatepark
"Juncal @juncaal03 · Aug 25, 2021",https://x.com/juncaal03/status/1430291416576630793,2021-08-24T22:10:21.000Z,"Skatepark de Portonovo si es algo cercano, si es un viaje largo a Barcelona, a patinar el MACBA y demás",macba skatepark
"Gaet₿ye @GaetByeOnZoo · Jul 26, 2021",https://x.com/GaetByeOnZoo/status/1419640483610079232,2021-07-26T12:47:21.000Z,"va dire ça dans un skatepark, à République à Paris ou à Macba à Barcelone, elles vont t’accueillir les « collégiennes »",macba skatepark
"martí @martivenuss · Dec 11, 2020",https://x.com/martivenuss/status/1337443585386565635,2020-12-11T17:06:13.000Z,quin es el skatepark mes gran de catalunya i perque la plaça del macba,macba skatepark
"Azrael  @diegodaspicture · Dec 9, 2020",https://x.com/diegodaspicture/status/1336759790920486912,2020-12-09T19:49:04.000Z,"onde o bagulho é mais doido, skatepark de pvh ou MACBA? 
https://
x.com/tododiabrigas/
/tododiabrigas/status/1336723116001816576
…",macba skatepark
"Carles Soler @littlecharliedj · Nov 28, 2020",https://x.com/littlecharliedj/status/1332696000805416960,2020-11-28T14:41:01.000Z,Pos també deu fer 25 anys que els skaters i rollers d’Amposta demanàvem un skatepark al poble...i quan finalment el van fer ja no patinava ningú dels de la oldschool. Suposo que la següent generació l’haurà aprofitat per algo més que fumar i escoltar regaeton,macba skatepark
"Prism @PRISMdub · Nov 3, 2020",https://x.com/PRISMdub/status/1323416430893699072,2020-11-03T00:07:19.000Z,skatepark builders should just contact whoever built MACBA & go from there,macba skatepark
"BCN Chronicles  @studentsinbcn · Oct 26, 2020",https://x.com/studentsinbcn/status/1320729412002811905,2020-10-26T14:10:04.000Z,"Barcelona is also notorious for it's rich skateboarding scene! Professional skateboarders such as Ryan Sheckler and Nyjah Huston have travelled to visit places as MACBA, the forum, skatepark Marbella and the Agora, where the famous street league competition is held every year!",macba skatepark
"Mauro  @HablemosDeSkate · Jun 24, 2020",https://x.com/HablemosDeSkate/status/1275899259943075847,2020-06-24T21:11:03.000Z,"Todo skater sueña con viajar a un skatepark, lugar, spot o ciudad soñado. En lo personal conocer MACBA como spot me encantaria! Tienen un lugar soñado? Seguramente haya alguien que quiera conocer Los Planos de… 
https://
instagram.com/p/CB1Rq54nyAS/
?igshid=qlqrwyjjlhty
…",macba skatepark
"Iván @ivangbbb · Apr 18, 2025",https://x.com/ivangbbb/status/1913270572043342088,2025-04-18T16:37:05.000Z,"nuevo videoclippp 
#noibonic #savemacba",saveMACBA
"Henry de Laguérie @henrydelaguerie · Mar 4, 2025",https://x.com/henrydelaguerie/status/1896957661205455161,2025-03-04T16:15:24.000Z,"A Barcelone, la Mecque mondiale du skate est menacée de disparition. #savemacba Reportage 
@franceinfo",saveMACBA
"JF @jordan_filipe07 · Mar 3, 2025",https://x.com/jordan_filipe07/status/1896588765768114488,2025-03-03T15:49:33.000Z,Un templo del skate mundial no se puede hacer esto #saveMACBA,saveMACBA
"JF @jordan_filipe07 · Mar 3, 2025",https://x.com/jordan_filipe07/status/1896588416667861308,2025-03-03T15:48:10.000Z,#saveMACBA,saveMACBA
"zedah! ⛧ @zedahh_ · Feb 28, 2025",https://x.com/zedahh_/status/1895542906561450115,2025-02-28T18:33:41.000Z,#SaveMacba,saveMACBA
"Henry de Laguérie @henrydelaguerie · Feb 28, 2025",https://x.com/henrydelaguerie/status/1895376095475835089,2025-02-28T07:30:50.000Z,"La Mecque mondiale du skate, la place du MACBA à Barcelone est menacée de disparition avec l’agrandissement du musée. Les skateurs se mobilisent contre le projet de la mairie. Certains ont fait le déplacement de France pour l’occasion #SaveMacba",saveMACBA
"SKATE ARCHITECTS @skatearchitects · Mar 20, 2022",https://x.com/skatearchitects/status/1505604167032782848,2022-03-20T17:56:20.000Z,"I vem instar a Districte a iniciar un diàleg junt amb la resta de veïns i museu per assolir uns acords: #atencióskater Molts skaters van participar. També fent campanyes pròpies #savemacba Però aquest ""procés"" s'ha aturat per una campanya demonitzadora mesclant Skate i Botellot.",saveMACBA
"SKATE ARCHITECTS @skatearchitects · Mar 20, 2022",https://x.com/skatearchitects/status/1505600267160543236,2022-03-20T17:40:51.000Z,"Ho vem fer perqué el Skate, com qualsevol altre esport olímpic, es practica durant el dia. Portem més de 25 anys patinant el podi superior del museu amb acords amb el museu. Com també formem part del barri, vem creure que també calia autoregulació. #atencióskater #savemacba",saveMACBA
"Oriol Paris @oparisv · Jul 16, 2019",https://x.com/oparisv/status/1151101815758282752,2019-07-16T12:10:33.000Z,"Finalizando con 'Argamassa Arquitectura' skatepark en Ripollet, 1.100m² patinables!!! 

 #skatepark #skate #skateboard #rider #landscape #yellow #ripollet #skatespot #skateparkripollet #skatelife #barcelonaskateboarding #savemacba #skater #argamassa #arch…
https://
lnkd.in/gSUB74r",saveMACBA
"m a r i n a ♡ @mariinaaxhg · Jul 13, 2019",https://x.com/mariinaaxhg/status/1150047283779657731,2019-07-13T14:20:13.000Z,#savemacba,saveMACBA
"Oriol Paris @oparisv · Jul 10, 2019",https://x.com/oparisv/status/1148839368976719873,2019-07-10T06:20:24.000Z,"CALIENTE CALIENTE...

#skatepark #skate #skateboard #rider #landscape #yellow #ripollet #skatespot #skateparkripollet #skatelife #barcelonaskateboarding #savemacba #skater #argamassa #architecture #skatearchitecture… 
https://
instagram.com/p/BzudgJdCY2c/
?igshid=b2jsq12gn04y
…",saveMACBA
"bug catcher billy @PolioVaccinator · Jun 23, 2019",https://x.com/PolioVaccinator/status/1142577306743054336,2019-06-22T23:37:12.000Z,Not the best case for savemacba but he got what he deserved,saveMACBA
"Oriol Paris @oparisv · Jun 20, 2019",https://x.com/oparisv/status/1141713480560631808,2019-06-20T14:24:40.000Z,"PREPARANDO RAMPAS CIRCULARES

#skatepark #skate #skateboard #rider #landscape #green #ripollet #skatespot 
#skatelife #barcelonaskateboarding #savemacba #skater #argamassa #architecture #skatearchitecture #skateart… 
https://
instagram.com/p/By71CLzCJ8T/
?igshid=ys9b15zp78iu
…",saveMACBA
"Urban World Series @urbanworldserie · May 15, 2019",https://x.com/urbanworldserie/status/1128682427734470656,2019-05-15T15:23:55.000Z,Be respectfull and you’ll be respected! #savemacba  #imaginextremebarcelona,saveMACBA
"Oriol Paris @oparisv · May 15, 2019",https://x.com/oparisv/status/1128662171150372864,2019-05-15T14:03:25.000Z,"SKATEPARK CIRCULAR ???? ;-)

con 
@spokoramps
 a lo grande!!! #skatepark #skate #skateboard #rider #landscape #concrete #ripollet #barcelonaskateboarding #savemacba #parcdelspinetons #skater #argamassa #arquitectura… 
https://
instagram.com/p/BxfF-wUiygB/
?igshid=1589e8kea0ti7
…",saveMACBA
"Pablo Cruces @virtualshocks · May 14, 2019",https://x.com/virtualshocks/status/1128398674587942912,2019-05-14T20:36:23.000Z,"#SAVEMACBA
#Barcelona

https://
instagram.com/p/BxcCRRzINKe/
?igshid=uupl2dlb2f8k
…",saveMACBA
