title,url,date,description,query
"Matsapa-A-Botshelo(MAB) @M_A_B_GROUP · May 24, 2023",https://x.com/M_A_B_GROUP/status/1661412253915021312,2023-05-24T16:42:03.000Z,"Skate nyatsa that’s all,with that being said last lap to knock off time #mabmining",MACBA skating [media]
"Los Juegos Olímpicos @juegosolimpicos · Aug 8, 2024",https://x.com/juegosolimpicos/status/1821315537424507329,2024-08-07T22:40:37.000Z,"¡Nunca es tarde para cumplir tus sueños! 

A los 51 años, el skater Andy Macdonald hizo su debut absoluto en los #JuegosOlímpicos.

En el equipo británico tuvo de compañeros a Sky Brown (16) y Lola Tambling (16). 

La edad es solo un número... 

#Paris2024 #Skateboarding",MACBA skating [media]
mau  @jellyuzu · Feb 18,https://x.com/jellyuzu/status/2023956306642575842,2026-02-18T03:02:41.000Z,he’s had like a decade of training in figure skating he’s not just a hockey player he’s also an ex competitive figure skater  the average nhl guy can NOT do this,MACBA skating [media]
marlee ♡ @timbithockey · Feb 25,https://x.com/timbithockey/status/2026752623098147203,2026-02-25T20:14:15.000Z,i love the way mack skates so much like him and mcdavid are so captivating just off of skating style alone,MACBA skating [media]
chloe ⚢ @taysukibrina · Feb 24,https://x.com/taysukibrina/status/2026371733461311745,2026-02-24T19:00:44.000Z,"mikey: ski jump
ray: snowboard half pipe
frank: hockey
gerard: figure skate",MACBA skating [media]
cr @sarajade4 · Feb 26,https://x.com/sarajade4/status/2027105341796687936,2026-02-26T19:35:49.000Z,"Luckily, I learned when I was young, and it's an amazing feeling! I started on roller skates and then moved on to ice skating! I enjoyed it so much! Now, with my back problem, I can't do those kinds of things anymore! But I love it!!",MACBA skating [media]
dias @mcelebeanie · Feb 27,https://x.com/mcelebeanie/status/2027277654534263283,2026-02-27T07:00:32.000Z,the casual balancing the puck on the blade? god macklin you are one of a kind,MACBA skating [media]
Doc Monty @Doc_Monty_ · Feb 28,https://x.com/Doc_Monty_/status/2027611379218186697,2026-02-28T05:06:38.000Z,"That is something like novice nationals in Russia and here they need to do the jump, combination, spin and stsq. And they get some points for elements, and also they skate short and free program",MACBA skating [media]
Adam Jaksa @AdamJaksa · Feb 28,https://x.com/AdamJaksa/status/2027545399678959983,2026-02-28T00:44:27.000Z,"Only hockey on at the bar? 

We had to improvise. 

#MACtion",MACBA skating [media]
☆ briana ♡ @celebrini17 · Feb 10,https://x.com/celebrini17/status/2021198203681644955,2026-02-10T12:22:58.000Z,mack went with all of the canadian men’s hockey team to support the canadian mixed team short track speed skaters!!,MACBA skating [media]
"Skate Japan News @skatejapanews · Jun 12, 2025",https://x.com/skatejapanews/status/1933049968266219896,2025-06-12T06:33:21.000Z,"Update: Mao Asada begins her coaching career as director of the “Kinoshita MAO Academy” under the Kinoshita Group, offering a program that blends skating, ballet, dance, rhythmic gymnastics, and off-ice training, plus merit-based scholarships. 

#浅田真央",MACBA skating [media]
McAvinnue School @McAvinnueLPS · Feb 27,https://x.com/McAvinnueLPS/status/2027432089822359893,2026-02-27T17:14:12.000Z,"We recently completed a super fun and exciting Skateboard Unit during Physical Education Class with Ms. Rindo! 

Our students learned the basics of skateboarding that highlighted balance, control, and safety! #McAvinnuePride",MACBA skating [media]
Astarté ౨ৎ @Singularityay · Feb 24,https://x.com/Singularityay/status/2026242130214031681,2026-02-24T10:25:44.000Z,Gimnasia acrobática no tiene lanzamientos de 3/4 giros sobre el mismo eje mientras se sostiene en 2 cuchillas que se se resbalan constantemente en el hielo a una alta velocidad y desde luego que no tienen que recoger a sus compañeras por las caderas sin que sus manos se toquen.,MACBA skating [media]
Asian Hockey Federation @asia_hockey · 8h,https://x.com/asia_hockey/status/2028413823103996386,2026-03-02T10:15:16.000Z,"Macau Academic Hockey Competition 2025/2026 

The School Hockey Competition for the 2025/2026 academic year has officially begun! 

An exciting inter-school showdown is underway — where passion meets performance on the field.

 Venue: Taipa Hockey Field",MACBA skating [media]
Catherine  @Cathangel · Feb 27,https://x.com/Cathangel/status/2027418016414056785,2026-02-27T16:18:17.000Z,This is the skate that made me tune back in to ice dance after Bourne & Kraatz retired. I knew then that I was watching future world & Olympic champions. And I actively followed all of their competitions after that.,MACBA skating [media]
Michael Mandaville - Scholar Warrior Way @MikeMandaville · Feb 23,https://x.com/MikeMandaville/status/2026042711317606525,2026-02-23T21:13:19.000Z,"Holy crap!  My legs hurt just watching this amazing athletic work.  

Wow.  I love the rolling floor for the speed skate attack.",MACBA skating [media]
Dan Roche @RochieWBZ · Feb 26,https://x.com/RochieWBZ/status/2027042825658040641,2026-02-26T15:27:24.000Z,"Gold medalist Charlie McAvoy on to the ice for #NHLBruins AM Skate - 
@wbz",MACBA skating [media]
71 ★ @lovebrini · Feb 9,https://x.com/lovebrini/status/2020639862974505087,2026-02-08T23:24:19.000Z,"after an hour of skating with mack, mcdavid could already tell how much mack cares and works hard… and mack saying he needs to get used to mcdavid’s pace and speed please do not separate them their chemistry will change lives",MACBA skating [media]
PROMO  @Ipromoo · Feb 28,https://x.com/Ipromoo/status/2027597473330470928,2026-02-28T04:11:23.000Z,After a devastating short program that left her in 16th place Mao Asada delivered a free skate to Rachmaninoff that brought the entire are  to tears. She didn’t win a medal that year but her performance is remembered more than many gold medal runs because it was a raw unfiltered,MACBA skating [media]
DPSGBN @dpsgbn · Mar 1,https://x.com/dpsgbn/status/2028110200683856206,2026-03-01T14:08:46.000Z,"Skating here isn’t just about racing ahead — it’s about focus in the moment, strength in the stumble, and joy in every glide. The cheers from the sidelines, the determination in their eyes, the proud smiles at the finish line — that’s the real victory.",MACBA skating [media]
SuilebisOp47 @SuilebisOp47 · Mar 1,https://x.com/SuilebisOp47/status/2027891426655350928,2026-02-28T23:39:27.000Z,"The 100th Annual Middle Atlantic Figure Skating Championships / Singles, Pairs (Sept. 8-11, 2026) New York, N.Y.
泉佐野CS日程(ある？)とはどうかな?!",MACBA skating [media]
Kaley @yang_bo_dudnik · Feb 7,https://x.com/yang_bo_dudnik/status/2019937718583898319,2026-02-07T00:54:15.000Z,"M/K have super effortless speed, flow, & knee bend in their skating skills that sets them apart. Elements were also very clean today with good amplitude & super light landings on the twist, throw, & SBS.",MACBA skating [media]
"coco @coco6002HK · Oct 25, 2014",https://x.com/coco6002HK/status/525851492557660162,2014-10-25T03:29:00.000Z,"英語解説きたーーーーー！！！7分もあるからキスクラも見れる！！！

MSP1 Tatsuki MACHIDA 2014 Skate America 

http://
youtu.be/hXGrxK6zES4",MACBA skating [media]
dk  @yuqboo · Feb 27,https://x.com/yuqboo/status/2027224471958958085,2026-02-27T03:29:12.000Z,every single calgary skater on mack are you joking,MACBA skating [media]
"Michelle Mackey @michellemackey · Jan 7, 2024",https://x.com/michellemackey/status/1744083485260694006,2024-01-07T19:48:01.000Z,“While you’re skating bombs are dropping.” Pro-Palestinian protesters are now blocking the Zamboni from getting onto the ice at the mayor’s free skate party.,MACBA skating [media]
eevee  @eeveetheerin · Feb 27,https://x.com/eeveetheerin/status/2027208552784535921,2026-02-27T02:25:57.000Z,"mako! she's a lovely skater with an impressive 3-3, posture, speed, and ss. i really thought she'd have her international breakthrough given her phenomenal '24-'25 season. still, here's hoping she'll get challenger or gp assignments soonest",MACBA skating [media]
CanadianBlackBear (CanadianPenny) @CanadianPenny1 · Feb 20,https://x.com/CanadianPenny1/status/2024973175046516829,2026-02-20T22:23:21.000Z,"I love posting more medals! Two  bronze for #TeamCanada today! 

Valérie Maltais, long track speed skating, 1500m 

Brendan MacKay, freestyle skiing, halfpipe 

HOLY SMOKES I think my pulse is back to normal after today's hockey game! Going for gold on Sunday",MACBA skating [media]
Foggy Geezer @brad_compton · Feb 24,https://x.com/brad_compton/status/2026337556430766529,2026-02-24T16:44:55.000Z,She has returned to figure skating at the age of 56.  Still so very graceful...,MACBA skating [media]
Smac Sports Center @SmacSportsCntr · Feb 27,https://x.com/SmacSportsCntr/status/2027368368802525646,2026-02-27T13:01:00.000Z,"Balance. Control. Fun.
Skating lessons for all levels.",MACBA skating [media]
Turtle  @SaltyHito · Feb 25,https://x.com/SaltyHito/status/2026577481805750335,2026-02-25T08:38:18.000Z,"Snowboarding! 
Men's Slopestyle: Jake Canter
Women's Halfpipe: Chloe Kim",MACBA skating [media]
Blackwings(Mishi)  @Blackwing17177 · Feb 25,https://x.com/Blackwing17177/status/2026780764264612115,2026-02-25T22:06:04.000Z,"AHHH EVERYONE SUBSCRIBE TO THIS TALENTED BABY JACKAL MAFIA BOSS NOW!! 

He is soo talented and deserves so much love!! Look at him figure skate ; ;",MACBA skating [media]
Relaniara @wielkainterna · Feb 27,https://x.com/wielkainterna/status/2027454542913094137,2026-02-27T18:43:25.000Z,"I think we don’t speak enough about how diverse skater Mao is. We got intense programs like Rachmaninoffs, delicate Clair de Lune and Nocturne, funny Bei Mir Bistu Shein or her gala program to Per Una Cabeza",MACBA skating [media]
Skate Canada / Patinage Canada @SkateCanada · Feb 24,https://x.com/SkateCanada/status/2026380427057897477,2026-02-24T19:35:16.000Z,"Strong first day for  ice dancers at the Maria Olszewska Memorial, with all  teams in medal contention after the rhythm/pattern dance!

Full results / Résultats danse rythmique  

Junior: 
Madelaine Breau & Kurtis Che - 2

Advanced Novice/Novice avancé:
Florence Beausoleil",MACBA skating [media]
Skate Canada / Patinage Canada @SkateCanada · Feb 26,https://x.com/SkateCanada/status/2027110224784465962,2026-02-26T19:55:14.000Z,"Canada's successful campaign continues at the Maria Olszewska Memorial in the advanced novice men & women's events  

Short program results / Résultats programmes courts",MACBA skating [media]
LRT2 HATE ACCOUNT @kleweeeee · Feb 25,https://x.com/kleweeeee/status/2026649424894767119,2026-02-25T13:24:10.000Z,this is the kind of energy and skating we should expect out of MacArthur Park like bffr that was and still is a nothingburger of a program,MACBA skating [media]
Skate Canada / Patinage Canada @SkateCanada · Jan 11,https://x.com/SkateCanada/status/2010439606110666978,2026-01-11T19:52:08.000Z,"What a comeback! Madeline Schizas skates her way back to the top of the podium, capturing her FOURTH national title. 

Women’s Final Results (sr) / Résultats finaux féminins (sr) 

 - Madeline Schizas | ON
 - Gabrielle Daleman | ON
 - Minsol Kwon | ON",MACBA skating [media]
+m¹ @13O6p · Feb 27,https://x.com/13O6p/status/2027396752056438988,2026-02-27T14:53:47.000Z,"ไอเจี้ย เพิ่งเคยเห็นแมคคินน่อนโกด ละไฟท์เอาจริงมากเพราะมาคาร์โดนชนอัดบอร์ด พาราเรลกับวิลแมคมากกกก

Mackinnon Drops Gloves With Fischer After Crouse Crushes Makar Into Boards 
https://
youtu.be/_Lqp6X2JvDo?si
=vyHcomCJULskrG33
… ผ่าน 
@YouTube",MACBA skating [media]
Skate Canada / Patinage Canada @SkateCanada · Feb 25,https://x.com/SkateCanada/status/2026741638958043572,2026-02-25T19:30:36.000Z,"Full ice dance results / Résultats danse sur glace 

Junior:
Madelaine Breau & Kurtis Che 

Advanced Novice/Novice avancé:
Florence Beausoleil & Rémi Thibault 
Kayleigh Chao & Jonathan (Ji Xiang) Ma",MACBA skating [media]
Turtle  @SaltyHito · Feb 25,https://x.com/SaltyHito/status/2026577068780089614,2026-02-25T08:36:39.000Z,"Freestyle Skiing! 
Mixed Team Aerials: Kaila Kuhn, Connor Curran,  Christopher Lillis
Men's Halfpipe: Alex Ferreira
- Slopestyle: Alex Hall
- Big Air: Mac Forehand
Women's Moguls: Elizabeth Lemley, Jaelin Kauf
- Dual Moguls:Jaelin Kauf, Elizabeth Lemley",MACBA skating [media]
Skate Japan News @skatejapanews · Feb 23,https://x.com/skatejapanews/status/2026067674619396457,2026-02-23T22:52:30.000Z,"2026 AICHI FIGURE SKATING CHAMPIONSHIP  #愛知県フィギュアスケート選手権大会

Notable Women's SP Results 

 Mako YAMASHITA 61.31
 Mana KAWABE 56.80
 Miyabi OBA 52.82
 4. Miai MORI 46.50
 5. Koko OTSUBO 45.94
 6. Yuka HIBI 38.18

WD: Rino MATSUIKE",MACBA skating [media]
EMU Swim & Dive @EMUSwimDive · Feb 26,https://x.com/EMUSwimDive/status/2027005738308993251,2026-02-26T13:00:02.000Z,"MACS DAY 2!

Schedule of events and ESPN+ watch links can be found here: 
https://
tinyurl.com/yuttnmkc",MACBA skating [media]
EMU Swim & Dive @EMUSwimDive · Feb 27,https://x.com/EMUSwimDive/status/2027368123805094276,2026-02-27T13:00:02.000Z,"MACS DAY 3!

Schedule of events and ESPN+ watch links can be found here: 
https://
tinyurl.com/yuttnmkc",MACBA skating [media]
EMU Swim & Dive @EMUSwimDive · Feb 25,https://x.com/EMUSwimDive/status/2026673540661928372,2026-02-25T15:00:00.000Z,"IT'S TIME! MACS DAY 1!

Schedule of events and ESPN+ watch links can be found here: 
https://
tinyurl.com/yuttnmkc",MACBA skating [media]
EMU Swim & Dive @EMUSwimDive · Feb 25,https://x.com/EMUSwimDive/status/2026673544873259235,2026-02-25T15:00:01.000Z,"IT'S TIME! MACS DAY 1!

Schedule of events and ESPN+ watch links can be found here: 
https://
tinyurl.com/yuttnmkc",MACBA skating [media]
"U.S. Ski & Snowboard Team @usskiteam · Nov 28, 2025",https://x.com/usskiteam/status/1994528710503141654,2025-11-28T22:07:55.000Z,"Sending so much love to America’s sweetheart

Lauren Macuga fell in training on Friday morning and injured her right knee, which will require surgery. She’ll miss the remainder of the season. We know she’ll be coming back stronger 

#stifelusskiteam",MACBA skating [media]
CheerTheory @CheerTheory · Feb 28,https://x.com/CheerTheory/status/2027757416595517847,2026-02-28T14:46:56.000Z,"MACS Senior Starz doing what they do BEST and that is PICTURE. PERFECT. CHEERLEADING. 

L6 Limited Small Coed | NCA 2026",MACBA skating [media]
"MAKO @mako_fukuya · Jan 26, 2025",https://x.com/mako_fukuya/status/1883434360868909509,2025-01-26T08:38:38.000Z,"土日のイベント来てくれてありがと〜！スケート楽しかったぁ
わたしフィギュアスケーターみたいじゃない？(MAKO)
#シーサイドももち",MACBA skating [media]
Asociacion Amigos del Museo del Aire @AmigosMuseoAire · 4m,https://x.com/AmigosMuseoAire/status/2028545880937177424,2026-03-02T19:00:01.000Z,"HAZTE SOCIO de AAMA
North American T-6/T-6D TEXAN

 
https://
youtu.be/fj4Smw1JWwM

#lunesdeaviones,hoy el famoso T-6 Texan del Museo de Aeronáutica y Astronáutica del  
@EjercitoAire
 con nuestro SOCIO/VOLUNTARIO y Vicepresidente de AAMA Francisco Maraver Bravo de Laguna.
#aama",museo MACBA skate [top]
Museo Nacional de San Carlos @museo_sancarlos · 9m,https://x.com/museo_sancarlos/status/2028544634243162564,2026-03-02T18:55:03.000Z,"Descubre el simbolismo de las flores en el luto del siglo XIX en la exposición  “El beso de la muerte: Representaciones mortuorias en el arte y la cultura visual del siglo XIX”.

¡Últimas semanas! 

Visítanos de martes a domingo en un horario de 10 a 18 h.",museo MACBA skate [top]
Conjunto Santander @ConjSantander · 4m,https://x.com/ConjSantander/status/2028545883478909353,2026-03-02T19:00:01.000Z,"Titizé, A Venetian Dream 

Un espectáculo de la compañía italiana Finzi Pasca, un sueño veneciano donde el teatro acrobático, el circo y la danza se unen en una experiencia llena de humor, poesía y asombro 

 Del 21 al 24 de mayo  Boletos ya a la venta en",museo MACBA skate [top]
MuseoCasaKahlo @MuseoCasaKahlo · 4m,https://x.com/MuseoCasaKahlo/status/2028545885110432058,2026-03-02T19:00:02.000Z,"Recorrer esta casa es descubrir la infancia de Frida entre objetos y memorias que siguen contando su historia.

Walking through this house reveals Frida’s childhood through objects and memories that still tell her story.

#MuseoCasaKahlo #México",museo MACBA skate [top]
Karikuy Tours @KarikuyPeru · 10m,https://x.com/KarikuyPeru/status/2028544494795133084,2026-03-02T18:54:30.000Z,"¡Feliz lunes! Empieza con una maravilla antigua.

Machu Picchu — siglo XV. ¿Pero cómo fue construido?
 Sin mortero — piedras encajadas perfectamente
 Miles de trabajadores por décadas
 A 2,430m solo con fuerza humana

 
https://
karikuy.com/when-machu-pic
chu-was-built-incredible-history/
…",museo MACBA skate [top]
Museo del Prado @museodelprado · Feb 9,https://x.com/museodelprado/status/2020855105398989061,2026-02-09T13:39:37.000Z,"El Museo del Prado felicita al bailarín Antonio Najarro, Medalla de Oro al Mérito en las Bellas Artes, por su coreografía para los Juegos Olímpicos de Invierno con los patinadores sobre hielo Madison Chock y Evan Bates. En 2025 celebramos el Día de la Danza con su talento",museo MACBA skate [top]
Fed. Galega Patinaxe @FGPatinaxe · 18m,https://x.com/FGPatinaxe/status/2028542531596583253,2026-03-02T18:46:42.000Z,"#skateboarding 
Celebrada a I Parada do Circuíto Júnior de Skateboarding.

info e fotos: 
https://
fgpatinaxe.gal/celebrada-a-i-
parada-do-circuito-junior-de-skateboarding/
…

#eupatino #fgp #noticias #deportegalego",museo MACBA skate [top]
Minuto YA ! @MinutoYa · 13m,https://x.com/MinutoYa/status/2028543660879691922,2026-03-02T18:51:11.000Z,"La 
@ciudaddemendoza
 celebró su 465° aniversario en la Plaza Independencia. Dialogamos con la subsecretaria de Cultura, Protocolo y Eventos Especiales, Laura Fuertes y el historiador mendocino Gustavo Capone",museo MACBA skate [top]
"Pics from Barcelona @BarcelonaInsta · Oct 13, 2015",https://x.com/BarcelonaInsta/status/653740472893112320,2015-10-13T01:14:09.000Z,"Se llegó mi negrooooo  42/365 12.10.15 
#Macba #Museo #Barcelona #ElRaval #Skate #Point … 
http://
ift.tt/1OydDjC",museo MACBA skate [top]
Fundación Lilly @FundacionLilly · 5m,https://x.com/FundacionLilly/status/2028545601160220730,2026-03-02T18:58:54.000Z,"""¿Quién teme a la ciencia? Solo quien tiene miedo a la verdad"".

Valerio Rocco (
@RoccoLozano
), director del Círculo de Bellas Artes, da comienzo a la cuarta conferencia del III Ciclo «CIENCIA, MEDICINA Y HUMANISMO» de 
@FundacionLilly
 y 
@cbamadrid
, destacando que “nuestro pasado",museo MACBA skate [top]
Roberto Piazza @RPiazzaOficial · 20m,https://x.com/RPiazzaOficial/status/2028542026200011140,2026-03-02T18:44:42.000Z,"Carrera de Modelo Profesional
Institutos Roberto Piazza  

Convertite en protagonista de tu propia historia.
La carrera de Modelo Profesional te abre las puertas a un mundo donde la belleza, la disciplina y la autenticidad se transforman en arte.  

A lo largo de la formación,",museo MACBA skate [top]
"veredes, arquitectura y divulgación @veredes · 3m",https://x.com/veredes/status/2028546248890823149,2026-03-02T19:01:28.000Z,"Construida en el siglo XIX y transformada en 1923 por Alois Kral con sistema Hennebique, la fábrica incorporó una superestructura de tres pisos. Hoy, el proyecto respeta y refuerza esa lógica constructiva original #arquitectura Mendoza Partida – BAX Studio",museo MACBA skate [top]
Exprésate Morona Santiago @ExpresateMS · 44m,https://x.com/ExpresateMS/status/2028535966080885158,2026-03-02T18:20:37.000Z,"[SOLIDARIDAD] COMUNIDAD: #MoronaSantiago, el Colegio 27 de Febrero organiza una ""Ceviche solidario"" en apoyo a su rector, en la ciudad de #Macas.
¡Usted lo puede ayudar! 

El Colegio de Bachillerato 27 de Febrero impulsa una iniciativa solidaria en apoyo a su docente, rector,",museo MACBA skate [top]
Kuali Noticias @kuali_noticias · 4m,https://x.com/kuali_noticias/status/2028545880840671457,2026-03-02T19:00:01.000Z,"#León
Este año, Malecolor, el evento por excelencia del arte urbano que se lleva a cabo en el Malecón del Río, tuvo como tema central los 100 años de la industria del calzado en la ciudad.",museo MACBA skate [top]
Apuntes y Viajes @apuntesyviajes · 34m,https://x.com/apuntesyviajes/status/2028538404665770215,2026-03-02T18:30:18.000Z,"Paul Cézanne: Los Jugadores De Cartas. Museo de Orsay, París 
https://
flic.kr/p/2qLqdq3 #ApuntesyViajesFrancia  #ParisFrancia #ParisAV",museo MACBA skate [top]
"MUNAL @MUNALmx · Dec 18, 2019",https://x.com/MUNALmx/status/1207336150458871808,2019-12-18T16:25:44.000Z,"¿Habías notado estos detalles en las escaleras principales del museo?

Son motivos decorativos inspirados en formas vegetales y naturalistas como en hojas de acanto.  

Conoce más en las visitas guiadas que tenemos todos los días a las 12 y 14 h.",museo MACBA skate [top]
"MUNAL @MUNALmx · Feb 27, 2018",https://x.com/MUNALmx/status/968265692435898369,2018-02-26T23:25:05.000Z,"Si venir al MUNAL es toda una experiencia, imagínate visitarlo de noche. ¡Ven este miércoles a la #NocheDeMuseos! Entrada libre desde las 19 h.

*Recorrido especial 'Caravaggio en las artes escénicas' (19 h).
*Proyección de la película 'Ida' (19 h).
*Recital de piano (20 h).",museo MACBA skate [top]
Filosofía UCAB @FilosofiaUCAB_ · 17m,https://x.com/FilosofiaUCAB_/status/2028542814888366102,2026-03-02T18:47:50.000Z,"#EfeméridesFilosóficas | Hoy recordamos a Michel de Montaigne, el hombre que convirtió la duda en un arte: el ensayo.
Nos enseñó que la filosofía no siempre está en los grandes sistemas, sino en la exploración honesta de la propia subjetividad. 


http://
filosofia.ucab.edu.ve",museo MACBA skate [top]
"TaQuIn MaUvE @TaQuIn_MaUvE · Jul 14, 2024",https://x.com/TaQuIn_MaUvE/status/1812382446874251611,2024-07-14T07:03:42.000Z,"Le magnifique sol en mosaïque datant du XII ème siècle dans la crypte de l'abbaye de San Colombano à Bobbio
La mosaïque représente l'histoire des Macchabées et le cycle des saisons.",museo MACBA skate [top]
"Megcito⁷彡 ◡̈ ⊙⊝⊜ HOBI DAY @Megbtschipotle · Oct 9, 2020",https://x.com/Megbtschipotle/status/1314404322071973888,2020-10-09T03:16:25.000Z,"Horarios para la exhibición de MAP OF THE SOUL ON:E 

13 de octubre

11:00 AM
12:00 PM 
1:00 PM
2:00 PM
7:00 PM",museo MACBA skate [top]
"Enrique Coperías @CienciaDelCope · May 5, 2019",https://x.com/CienciaDelCope/status/1124941441296412672,2019-05-05T07:38:34.000Z,¿Sabías que el monopatín o skateboard fue inventado en 1963 en Malibú (California) por Mickey Muñoz y Phil Edwards como sustituto a la tabla de surf en tierra? Quitaron las ruedas a unos patines y se las pusieron a una tabla de madera. Llamaron a su invento Surf Roll. : ¿?,museo MACBA skate [top]
"Fabian Orner @fabsetsfire · Oct 19, 2015",https://x.com/fabsetsfire/status/656126608680456192,2015-10-19T15:15:48.000Z,"#Mekka.

#MACBA #Museo #Museum #Contemptorary #Arte #Art #Kunst #Skateboarding #Skate #Spot #Barça… 
https://
instagram.com/p/9Bhsi7MjvY/",museo MACBA skate [top]
Il Mascalzone @mascalzonesbt · 15m,https://x.com/mascalzonesbt/status/2028543174176547322,2026-03-02T18:49:15.000Z,"Il Premio Bianca d'Aponte il 5 marzo a Praga -  
https://
ilmascalzone.it/2026/03/il-pre
mio-bianca-daponte-il-5-marzo-a-praga/
…",museo MACBA skate [top]
"MUNAL @MUNALmx · Jan 31, 2018",https://x.com/MUNALmx/status/958512740607385607,2018-01-31T01:30:20.000Z,"Podrás disfrutar una instalación inmersiva para conocer el universo plástico del pintor italiano en #CaravaggioExperience. A partir del 22 de febrero: 
https://
goo.gl/gb3VqP

*Caravaggio. Una obra, un legado / 22FEB-20MAY*
*Caravaggio Experience / 22FEB-1JUL*",museo MACBA skate [top]
"laura franch @franch_laura · Nov 26, 2022",https://x.com/franch_laura/status/1596571659691073544,2022-11-26T18:28:41.000Z,"Este precioso cuadro, ""Skater"", lo pintó el canadiense Alex Colville en 1964. Está en el MoMA (The Museum of Modern Art) de Nueva York y siempre me ha parecido magnífico.",museo MACBA skate [top]
"Miguel Calabria @MiguelCalabria3 · May 31, 2019",https://x.com/MiguelCalabria3/status/1134445806696710144,2019-05-31T13:05:31.000Z,"MARAVILLOSO #Video
Imaginación y creatividad de un museo holandés para incentivar visitar los museos y valorar #arte
A un cuadro de Rembrandt “La Ronda Nocturna “ le dieron vida en pleno shopping, al compás de Beethoven.
El resultado es espectacular.
@Adele47018578 #paintings",museo MACBA skate [top]
"La Tortuneta  @LaTortuneta · Jul 29, 2024",https://x.com/LaTortuneta/status/1817920943819210994,2024-07-29T13:51:43.000Z,"SEÑORAS Y SEÑORES: ¡MATIAS DELL OLIO ES FINALISTA EN STREET #SKATEBOARDING !

Quedó en la quinta posición de la tabla general con 266.28 puntos, y participará POR MEDALLA el día de hoy en horario de la tarde.

DE MAR DEL PLATA AL MUNDO.",museo MACBA skate [top]
"LaHistoria @lahistoriaec · Jun 10, 2022",https://x.com/lahistoriaec/status/1535109744691712014,2022-06-10T04:00:58.000Z,"Por malas condiciones. La 
@alcaldiagye
 clausuró el Museo Antropológico y de Arte Contemporáneo MAAC en el Malecón, por el deterioro de sus instalaciones. El Ministerio de Cultura es el responsable del Museo.",museo MACBA skate [top]
"Team Chile @TeamChile_COCH · Mar 8, 2024",https://x.com/TeamChile_COCH/status/1765906347432776053,2024-03-08T01:04:16.000Z,"¡SALUDEN AL CAMPEÓN! 

El esquiador Matías González  se coronó campeón  en figuras del Junior Moomba Masters, reputado certamen llevado a cabo en Australia .

“Mati” logró 11.960 puntos y superó estrechamente a Jake Abelson  (11.880).

#VamosTeamChile",museo MACBA skate [top]
"Pedro Torrijos @Pedro_Torrijos · Dec 5, 2019",https://x.com/Pedro_Torrijos/status/1202681941134327813,2019-12-05T20:11:34.000Z,"Son unos espacios casi ingrávidos donde las niñas y los niños –y no nos engañemos, también los adultos- se columpian, corretean y juegan boca arriba y boca abajo entre redes flexibles y multicolores.

Este es el del Museo al aire libre Hakone.",museo MACBA skate [top]
"Miguel Calabria @MiguelCalabria3 · Jul 17, 2018",https://x.com/MiguelCalabria3/status/1019265145367867392,2018-07-17T16:58:42.000Z,"La pintora de la paz.
Maika, española-venezolana residente en Grecia.
Su obra es tridimensional, llena de dulzura e invita a la paz.
Presencia en varios museos.
En Madrid se puede ver en el salón de té Vailima.

@ArtedeMaika

#art #ArteYArt #painting #pintura",museo MACBA skate [top]
"Miguel Calabria @MiguelCalabria3 · Jan 24, 2025",https://x.com/MiguelCalabria3/status/1882689268247839154,2025-01-24T07:17:54.000Z,"Buongiorno a tutti!

Voglio una scuola che parla ai bambini
come la rondine ai rondinini
che insegna a volare aprendo le ali
e sa che i voli non sono mai uguali.
-Janna Carioli


@GerberArancio


Canaletto: The School of San Marco, 1765
Museo Nacional Thyssen-Bornemisza #Madrid",museo MACBA skate [top]
"heitor @pavan_zinho · Aug 12, 2024",https://x.com/pavan_zinho/status/1823012875356586401,2024-08-12T15:05:14.000Z,"Skate? Temos muitas opções!! Lago do Mingone, Taquaral ou a praça de skate perto do Cemitério da Saudade (que precisa de reforma, fica aí o apelo às autoridades públicas)",museo MACBA skate [top]
"Coquito  @cokito_pr · Jan 31, 2022",https://x.com/cokito_pr/status/1488284624585478146,2022-01-31T22:54:40.000Z,"La historia tras el arte 

• Les Saltimbanques (1874), Gustavo Doré. Una madre y un padre en un grupo de acróbatas consolando a su hijo mientras muere a causa de un accidente de acróbata. Los saltimbanques son un subconjunto de acróbatas que actúan solo en el suelo",museo MACBA skate [top]
"Tomás Rodríguez Couto @TomasRodriguezC · Jun 23, 2024",https://x.com/TomasRodriguezC/status/1804862046699221030,2024-06-23T13:00:19.000Z,"PLAZAS CONFIRMADAS 

Dos argentinos  clasificados en skate street por primera vez.

Mauro Iglesias será olímpico y se suma a Matías Dell Olio.",museo MACBA skate [top]
"Miguel Ángel Mancera @ManceraMiguelMX · Mar 9, 2016",https://x.com/ManceraMiguelMX/status/707638519099883521,2016-03-09T18:45:44.000Z,"En las nuevas instalaciones se podrá practicar profesionalmente skateboarding y patinaje, gratis #mm",museo MACBA skate [top]
"Adela Dubra @adeladubra · Jan 9, 2022",https://x.com/adeladubra/status/1480000820699709440,2022-01-09T02:17:47.000Z,"Felicitaciones por Maca, el nuevo museo de Carlos Ott. El 
@Sodre_Uruguay
 acompaño con 
@BNSballet
. Estuvieron 
@LuisLacallePou
 y 
@loliponcedeleon
, además de otras autoridades. Ojalá el lugar siga sumando para el Uruguay.",museo MACBA skate [top]
